1	47263.82227102313	0.0383949326693376	0.0152403537498081	41325.785196350575
2	45540.8655484454	1.7872932181545238	0.0152403537498081	33590.942235620685
3	45540.8655484454	1.010005091272219	0.0152403537498081	29723.52075525574
4	50709.73571617859	1.6901322022942356	0.0152403537498081	21988.67779452586
5	47263.82227102313	0.0383949326693376	0.0152403537498081	25856.099274890803
6	47263.82227102313	1.3014881388530832	0.0152403537498081	37458.36371598563
7	47263.82227102313	1.8844542340148118	0.0802745480381352	37458.36371598563
8	45540.8655484454	0.0383949326693376	0.0152403537498081	14253.83483379597
9	47263.82227102313	1.204327122992795	0.0152403537498081	2651.57039270114
10	47263.82227102313	1.3014881388530832	0.0152403537498081	14253.83483379597
11	48986.77899360086	0.0383949326693376	0.0802745480381352	29723.52075525574
12	47263.82227102313	0.7185220436913544	0.0152403537498081	2651.57039270114
13	69662.25966453362	1.3014881388530832	1.250890045228023	29723.52075525574
14	48986.77899360086	1.010005091272219	1.250890045228023	2651.57039270114
15	45540.8655484454	0.6213610278310663	0.0152403537498081	10386.413353431028
16	48986.77899360086	0.0383949326693376	1.250890045228023	25856.099274890803
17	48986.77899360086	0.7185220436913544	0.0152403537498081	14253.83483379597
18	48986.77899360086	1.204327122992795	0.7956506852097334	21988.67779452586
19	48986.77899360086	0.9128440754119307	0.4704797137680978	29723.52075525574
20	47263.82227102313	0.7185220436913544	0.0152403537498081	18121.256314160913
21	47263.82227102313	0.42703899611049007	0.0152403537498081	18121.256314160913
22	45540.8655484454	0.0383949326693376	0.0152403537498081	29723.52075525574
23	47263.82227102313	1.4958101705736595	0.0802745480381352	21988.67779452586
24	45540.8655484454	1.4958101705736595	0.0152403537498081	2651.57039270114
25	48986.77899360086	0.0383949326693376	1.250890045228023	14253.83483379597
26	48986.77899360086	0.42703899611049007	0.2753771309031165	21988.67779452586
27	47263.82227102313	1.5929711864339475	0.0152403537498081	68397.73555890517
28	47263.82227102313	1.6901322022942356	0.0152403537498081	25856.099274890803
29	47263.82227102313	0.0383949326693376	0.0152403537498081	21988.67779452586
30	50709.73571617859	1.5929711864339475	0.8606848794980605	29723.52075525574
31	45540.8655484454	0.7185220436913544	0.4704797137680978	21988.67779452586
32	50709.73571617859	1.6901322022942356	0.0152403537498081	37458.36371598563
33	47263.82227102313	0.8156830595516426	1.250890045228023	2651.57039270114
