1154	61198.4	0.293046	0.02866721	33829.77	1	0
1154	61198.4	0.293046	0.02866721	33829.77	2	1
1154	61198.4	0.293046	0.02866721	33829.77	3	2
1154	61198.4	0.293046	0.02866721	33829.77	4	3
1154	61198.4	0.293046	0.02866721	33829.77	5	4
1154	61198.4	0.293046	0.02866721	33829.77	6	5
1154	61198.4	0.293046	0.02866721	33829.77	7	6
1154	61198.4	0.293046	0.02866721	33829.77	8	7
1154	61198.4	0.293046	0.02866721	33829.77	9	8
1154	61198.4	0.293046	0.02866721	33829.77	10	9
1154	61198.4	0.293046	0.02866721	33829.77	11	10
1154	61198.4	0.293046	0.02866721	33829.77	12	11
1154	61198.4	0.293046	0.02866721	33829.77	13	12
1154	61198.4	0.293046	0.02866721	33829.77	14	13
1154	61198.4	0.293046	0.02866721	33829.77	15	14
1154	61198.4	0.293046	0.02866721	33829.77	16	15
1154	61198.4	0.293046	0.02866721	33829.77	17	16
1154	61198.4	0.293046	0.02866721	33829.77	18	17
1154	61198.4	0.293046	0.02866721	33829.77	19	18
1154	61198.4	0.293046	0.02866721	33829.77	20	19
1154	61198.4	0.293046	0.02866721	33829.77	21	20
1154	61198.4	0.293046	0.02866721	33829.77	22	21
1154	61198.4	0.293046	0.02866721	33829.77	23	22
1154	61198.4	0.293046	0.02866721	33829.77	24	23
1154	61198.4	0.293046	0.02866721	33829.77	25	24
1154	61198.4	0.293046	0.02866721	33829.77	26	25
1154	61198.4	0.293046	0.02866721	33829.77	27	26
1154	61198.4	0.293046	0.02866721	33829.77	28	27
1154	61198.4	0.293046	0.02866721	33829.77	29	28
1154	61198.4	0.293046	0.02866721	33829.77	30	29
1154	61198.4	0.293046	0.02866721	33829.77	31	30
1154	61198.4	0.293046	0.02866721	33829.77	32	31
1154	61198.4	0.293046	0.02866721	33829.77	33	32
1154	61198.4	0.293046	0.02866721	33829.77	34	33
1154	61198.4	0.293046	0.02866721	33829.77	35	34
1154	61198.4	0.293046	0.02866721	33829.77	36	35
1154	61198.4	0.293046	0.02866721	33829.77	37	36
1154	61198.4	0.293046	0.02866721	33829.77	38	37
1154	61198.4	0.293046	0.02866721	33829.77	39	38
1154	61198.4	0.293046	0.02866721	33829.77	40	39
1154	61198.4	0.293046	0.02866721	33829.77	41	40
1154	61198.4	0.293046	0.02866721	33829.77	42	41
1154	61198.4	0.293046	0.02866721	33829.77	43	42
1154	61198.4	0.293046	0.02866721	33829.77	44	43
1154	61198.4	0.293046	0.02866721	33829.77	45	44
1154	61198.4	0.293046	0.02866721	33829.77	46	45
1154	61198.4	0.293046	0.02866721	33829.77	47	46
1154	61198.4	0.293046	0.02866721	33829.77	48	47
1154	61198.4	0.293046	0.02866721	33829.77	49	48
1154	61198.4	0.293046	0.02866721	33829.77	50	49
1154	61198.4	0.293046	0.02866721	33829.77	51	50
1154	61198.4	0.293046	0.02866721	33829.77	52	51
1154	61198.4	0.293046	0.02866721	33829.77	53	52
1154	61198.4	0.293046	0.02866721	33829.77	54	53
1154	61198.4	0.293046	0.02866721	33829.77	55	54
1154	61198.4	0.293046	0.02866721	33829.77	56	55
1154	61198.4	0.293046	0.02866721	33829.77	57	56
1154	61198.4	0.293046	0.02866721	33829.77	58	57
1154	61198.4	0.293046	0.02866721	33829.77	59	58
1154	61198.4	0.293046	0.02866721	33829.77	60	59
1154	61198.4	0.293046	0.02866721	33829.77	61	60
1154	61198.4	0.293046	0.02866721	33829.77	62	61
1154	61198.4	0.293046	0.02866721	33829.77	63	62
1154	61198.4	0.293046	0.02866721	33829.77	64	63
1154	61198.4	0.293046	0.02866721	33829.77	65	64
1154	61198.4	0.293046	0.02866721	33829.77	66	65
1154	61198.4	0.293046	0.02866721	33829.77	67	66
1154	61198.4	0.293046	0.02866721	33829.77	68	67
1154	61198.4	0.293046	0.02866721	33829.77	69	68
1154	61198.4	0.293046	0.02866721	33829.77	70	69
1154	61198.4	0.293046	0.02866721	33829.77	71	70
1154	61198.4	0.293046	0.02866721	33829.77	72	71
1154	61198.4	0.293046	0.02866721	33829.77	73	72
1154	61198.4	0.293046	0.02866721	33829.77	74	73
1154	61198.4	0.293046	0.02866721	33829.77	75	74
1154	61198.4	0.293046	0.02866721	33829.77	76	75
1154	61198.4	0.293046	0.02866721	33829.77	77	76
1154	61198.4	0.293046	0.02866721	33829.77	78	77
1154	61198.4	0.293046	0.02866721	33829.77	79	78
1154	61198.4	0.293046	0.02866721	33829.77	80	79
1154	61198.4	0.293046	0.02866721	33829.77	81	80
1154	61198.4	0.293046	0.02866721	33829.77	82	81
1154	61198.4	0.293046	0.02866721	33829.77	83	82
1154	61198.4	0.293046	0.02866721	33829.77	84	83
1154	61198.4	0.293046	0.02866721	33829.77	85	84
1154	61198.4	0.293046	0.02866721	33829.77	86	85
1154	61198.4	0.293046	0.02866721	33829.77	87	86
1154	61198.4	0.293046	0.02866721	33829.77	88	87
1154	61198.4	0.293046	0.02866721	33829.77	89	88
1154	61198.4	0.293046	0.02866721	33829.77	90	89
1154	61198.4	0.293046	0.02866721	33829.77	91	90
1154	61198.4	0.293046	0.02866721	33829.77	92	91
1154	61198.4	0.293046	0.02866721	33829.77	93	92
1154	61198.4	0.293046	0.02866721	33829.77	94	93
1154	61198.4	0.293046	0.02866721	33829.77	95	94
1154	61198.4	0.293046	0.02866721	33829.77	96	95
1154	61198.4	0.293046	0.02866721	33829.77	97	96
1154	61198.4	0.293046	0.02866721	33829.77	98	97
1154	61198.4	0.293046	0.02866721	33829.77	99	98
1154	61198.4	0.293046	0.02866721	33829.77	100	99
