growth	0.030314413626663702	0.002674736846786966	440054.8125251306	63485.95838081207	1924.539601841094	339.6164642694837	-4408.08314654947
growth	0.0458919249100566	0.0077647419936010716	426591.841114863	61543.67842316362	2824.3578688844955	955.7415685860375	-5678.6562326163985
growth	0.0700757707624759	0.012802545000652229	427042.01971780194	61608.62492354641	4317.271877133798	1577.4943860240148	-5670.379645363078
growth	0.049760898871595925	0.005247347180348328	419389.9264833193	60504.670464276154	3010.7667882320825	634.9780239172485	-5730.259455822117
growth	0.4022547005812183	0.27025082000296025	479588.0333836271	69189.34882819784	27831.740796296188	37396.95651258264	-3793.0510841892683
growth	0.40149122637450735	0.2675327432900012	479131.53780640085	69123.49098869255	27752.475168337376	36985.59433997319	-3793.1334883380914
growth	0.40107981332600556	0.26714069050437744	479194.6484473965	69132.5958533903	27727.68863961997	36936.25878526949	-3793.2087523628143
growth	0.40199720726022425	0.26886535519147864	479299.46104769694	69147.71698873768	27797.18911789291	37182.8509777136	-3793.077187793504
growth	0.40184105507668005	0.26829022241020145	479200.61497441586	69133.45663408226	27780.661154937523	37095.6609126879	-3793.0888713366003
growth	0.05910049511569269	0.0034967220996135195	416669.0486410719	60112.134051684756	3552.656884915459	420.3908551869129	-6200.229964281723
growth	0.40131241273985474	0.26775012644569973	479271.6953173043	69143.71127409954	27748.22959719678	37026.47487313021	-3793.147512297146
growth	0.011837749993704932	0.28515640581725876	19713174.889500696	2843986.1693752976	33666.39725861934	1621961.7485061071	-4457.468489511695
growth	0.4010876204364263	0.26714253921519415	479191.82510667265	69132.18853483228	27728.064994998273	36936.296773397255	-3793.206926549785
growth	1.0696899341374169	0.004289884761359726	361345.6718720484	52130.72470204008	55763.71147306107	447.2696029958416	-35825.821455781756
growth	0.010081581320680332	0.2669009633730772	24233494.740965642	3496125.016150604	35246.46865758715	1866238.2697666227	-4542.944633390638
growth	0.004248632722006419	0.15947912285057073	62549602.71227565	9023924.66006967	38339.34159169265	2878255.1789150913	-6169.45706192666
growth	0.040892011530659106	0.005781231547426515	427366.66143594705	61655.46043135184	2521.2157988869358	712.888985833677	-5402.676730316598
growth	0.40164880026883415	0.268705930406274	479403.5453233677	69162.73304993109	27779.12875281847	37168.87306724498	-3793.0930275418214
growth	0.40101374439504656	0.26718814132926044	479236.9093954992	69138.69276840183	27725.566069635544	36946.07762944813	-3793.2244465423864
growth	0.4010911981514005	0.26715650112869	479194.3471212199	69132.55238157597	27728.45826599076	36938.42161671544	-3793.2058475300437
growth	0.4021641551056328	0.2700541605809298	479570.4441905814	69186.81126527188	27824.455496950945	37368.37247902843	-3793.053015743324
growth	0.4010530526335209	0.2668818128416783	479130.83543555567	69123.38965884686	27722.146431056888	36895.55108382954	-3793.219809417671
growth	0.40114741817901456	0.267613435001349	479303.05993892037	69148.2361946455	27738.63642111473	37009.99402466739	-3793.1846006667474
growth	0.032438686878690136	0.0026139129367453782	434433.10831554304	62674.92468837012	2033.0922571115243	327.6535929049459	-4531.821869639447
growth	0.029611222896231092	0.002255987725945403	431505.4513429726	62252.55660279603	1843.3743294256358	280.8820072092586	-4666.54024162807
growth	0.4012771317409997	0.2681590839406881	479405.5535544092	69163.02277400339	27753.53940128952	37093.385659291394	-3793.1532075433643
growth	0.04544150478601606	0.003516823526130402	431009.30075815663	62180.97780287905	2825.597200428687	437.3590512299147	-4682.260227907682
growth	0.4016260683371049	0.2707120445822898	479993.1864472992	69247.79957071	27811.72148258012	37492.426809223034	-3793.1368183791055
growth	0.40146738880986677	0.26932135139830876	479659.86189495004	69199.711405201	27781.427444242403	37273.91958404339	-3793.133071806864
growth	0.013715844602786098	0.32395891300463964	17732887.980372194	2558293.5494637284	35089.15677275457	1657563.9948621015	-4510.6622224538005
growth	1.112792464424184	0.1909960150787802	353711.76820115553	51029.39442013172	56785.12557485208	19492.821972257	-42100.2591393835
growth	0.4010728353409108	0.26734634332396734	479257.49444051285	69141.6625377892	27730.84263421555	36969.54130163537	-3793.2070554256206
growth	1.0294799340756995	0.07386210721391369	360539.61940794217	52014.43688576702	53547.819056144064	7683.791827855741	-36537.54509338201
growth	0.0032640026628858888	0.13572657146596948	83802161.63094723	12089995.141731517	39461.77633688913	3281867.179254893	-7235.2070212960825
growth	0.4021123131847138	0.2688576956590557	479247.6883423928	69140.24782871341	27802.144988568336	37177.77541704784	-3793.0845833471976
growth	0.4011020823858867	0.26717911149071016	479196.2394188018	69132.82538012549	27729.320221188213	36941.69371980869	-3793.2029550830484
growth	0.007629698034101132	0.2269124769460013	32866269.076055586	4741560.6676858645	36176.67610481409	2151838.5513886707	-4831.376391212863
growth	0.05977193018277589	0.010564245383663615	425931.32729726395	61448.38721956691	3672.8887107321316	1298.311682035768	-5701.291086322512
growth	0.401280957930354	0.26833318802730377	479454.32475887344	69170.05891261311	27756.62750055241	37121.244848115784	-3793.1560630078893
growth	0.40152056727279534	0.2673631220338687	479069.65936045744	69114.56389067654	27750.9189001963	36957.37115964113	-3793.140010480827
growth	0.4010754811336464	0.26778904030787637	479385.1730494215	69160.08251325722	27738.413369247322	37040.624247677384	-3793.201306297502
growth	0.02864734775981372	0.002500779950105336	439558.87972001004	63414.41099960087	1816.6546848893224	317.17097515108225	-4418.196795733529
growth	0.05180134160222565	0.008806727765456653	425229.59627388103	61347.14967988549	3177.8646568906165	1080.5352928349457	-5707.718265490781
growth	0.4009274770632764	0.26611401156556014	478961.3144545517	69098.93315561507	27703.660937844732	36776.38859388243	-3793.2637292710715
growth	0.09806326676550074	0.8861801969554709	2392789.441428981	345203.65774645784	33851.79837801751	611825.2908230099	-4353.915468945866
growth	0.40171904379234535	0.26837587277290786	479277.87512638175	69144.6028246308	27776.703730112185	37113.486261192724	-3793.0896356930025
growth	1.081243366958031	0.09276213086542993	358092.6632113967	51661.418682506985	55858.56627810238	9584.446561040959	-38847.75920335768
growth	0.401101122983376	0.26732335594118295	479238.619735444	69138.93951623293	27731.706281840743	36964.90667538771	-3793.2005201697466
growth	0.4010812837218124	0.2671415464318504	479194.2644293076	69132.54045175461	27727.768071339866	36936.34753008836	-3793.20839714061
growth	0.01421622362208247	0.3236547110691049	16649034.79738143	2401927.896577401	34146.34410186251	1554790.558751163	-4422.2104136713315
growth	0.008394817005959143	0.2341282951836716	28696581.49897621	4140006.9420023547	34754.600681510274	1938585.5347591536	-4463.118889956444
growth	0.4017408676569479	0.2694482624513581	479578.37529104174	69187.95547162848	27795.6292625823	37285.14876878446	-3793.0828913969453
growth	0.40159760881256606	0.2706594625445773	479990.37539034314	69247.39402431024	27809.58785666457	37484.924898464764	-3793.1417932341574
growth	0.40121013013772566	0.26743181276894823	479223.21524792333	69136.71713705247	27738.35127985195	36978.7151857119	-3793.174740593764
growth	0.40104195468983544	0.2668843610116832	479136.3519382316	69124.18551529321	27721.698475396	36896.328163404156	-3793.2222516554757
growth	0.022411992863763202	0.1598453949191631	2381764.3723874935	343613.0898117566	7701.0541167567135	109849.9400807082	-93590.39920868957
