bottlegrowth	0.028461463179677654	0.028171998543200294	0.1113992849789356	8651748.923518926	1248173.083093804	35524.83224633904	35163.53027858047	278091.1779732067	-4606.014709390816
bottlegrowth	0.05043071162050232	0.17214735253368801	0.005733081226612575	426345.66187471774	61508.16256343605	3101.9004085436204	10588.467344507219	705.2625841517392	-5685.699575370294
bottlegrowth	0.49416209236280145	0.4073091814736257	0.11975350616241037	472226.29304024274	68127.28308604952	33665.92075679512	27748.867909800814	16316.962029747014	-4032.9177283594618
bottlegrowth	0.0040055491271771305	0.0014627956466296069	0.09050983648324502	244189170.16409904	35228755.72051086	141110.51172782862	51532.47050414115	6377097.839543242	-33490.62216329435
bottlegrowth	0.06384818920634124	1.0160157336476556	0.018525693519349688	435237.06036842935	62790.90948189353	4009.085869038184	63796.55196364959	2326.4902897255756	-5265.372291327803
bottlegrowth	0.03237824821829232	0.039502309231916055	0.15753512964362185	7768056.528457174	1120684.2862041516	36285.79399305777	44269.61722498551	353094.28863348166	-13028.633663283312
bottlegrowth	0.04591315829704257	0.032291149062733976	0.15092162887640484	7595512.085954686	1095791.5933309705	50311.252885173344	35384.36968194114	330757.30434916215	-4581.218390994181
bottlegrowth	0.16539028678361745	0.08499733022034395	0.34685496826649537	2800116.0055508246	403967.96746699244	66812.37799076093	34336.19872923312	280236.5930728886	-4445.1833544088295
bottlegrowth	0.13511237298687123	0.07351434234409948	0.3049121094875127	3240642.508312031	467521.9757948652	63168.00357315481	34369.570581973516	285106.2237427644	-4461.189370485896
bottlegrowth	0.06206157714935911	0.16837290522093637	0.006706499423676475	428470.6617692659	61814.732679304994	3836.3198011436966	10407.926126670138	829.1209381769487	-5654.321918367699
bottlegrowth	0.49795496877091633	0.30570161094160736	0.4937347824396405	756168.9393239721	109091.20510537078	54322.50763142654	33349.35714027315	107724.24483755688	-4316.712312501331
bottlegrowth	0.4950271921422319	0.4555441233837855	0.16803800725406992	484570.0718418622	69908.09903205582	34606.40997183967	31846.223690984734	23494.43530453367	-4098.631761399738
bottlegrowth	0.09400415043357255	0.20524095772946221	0.00998066980740376	429773.3533013568	62002.66976812989	5828.508296166403	12725.487324994552	1237.6563482663996	-5488.796608482953
bottlegrowth	0.01294766220003248	0.029335853191153925	0.07584778072788032	9602237.152359387	1385298.401168064	17936.375744569174	40638.91052260658	210143.618748957	-6714.700461647706
bottlegrowth	0.49826227249057387	0.30242385115362014	0.5189048141100527	775205.86510202	111837.6299671026	55724.47165736845	33822.36675854469	116066.16917717649	-4321.457984188048
bottlegrowth	0.013478073855086288	0.028824111754151158	0.072405783160842	8854946.912005173	1277488.1108424575	17218.0791069293	36822.46007152244	184995.0542884253	-4939.925658405351
bottlegrowth	0.39570741710679597	0.13783600539026203	0.5837776579305474	1701681.4602527576	245498.6862729437	97145.65104817819	33838.55824441971	286633.2961948906	-4362.025980469771
bottlegrowth	0.031745916052525205	0.0771990260712844	0.13005701302482736	3405383.5441218284	491288.8844738503	15596.415684045605	37927.023401029	127791.1296939369	-5196.7163146786625
bottlegrowth	0.1137590417701304	0.11281972963942691	0.28072141723750305	2178043.73864641	314222.66092226346	35745.66880897729	35450.515651831076	176418.06140447434	-4622.63834202796
bottlegrowth	0.04463205752409488	0.07137744564118463	0.16958201602783232	3748476.4455231144	540786.3130649084	24136.405832956174	38599.94566428715	183415.2664196113	-5552.492614852439
bottlegrowth	0.05441756400821951	1.082262194760978	0.01743642104644793	439422.4377304565	63394.72674613143	3449.7866004911925	68609.71610454068	2210.754295340123	-5264.403733815998
bottlegrowth	0.14388846862719074	0.011511720204821971	0.16556999808655523	20349103.796250276	2935730.5497523528	422417.7731059268	33795.30868549727	972137.8030102776	-4455.866708295536
bottlegrowth	0.08626221883529595	0.03599360229784494	0.21365656587495616	6693101.727624766	965602.3877576868	83295.00448063787	34755.50832279964	412614.58033793035	-4476.127745263511
bottlegrowth	0.04895947977612371	0.005563433844977025	0.08039418784769758	42648105.38061321	6152769.532680603	301236.3955024261	34230.52625845874	989293.8191878297	-4459.500950165442
bottlegrowth	0.10867734397414974	0.0966415790754775	0.006662741715069796	427802.91530269175	61718.39803375799	6707.391572648205	5964.563443991218	822.4274903336021	-5732.468108000932
bottlegrowth	0.49442985748185075	0.31826845901096157	0.09367935601996705	479448.92303771793	69169.27961550123	34199.35706241456	22014.400034123893	12959.467141490379	-5161.255099393486
bottlegrowth	0.03631499422690655	0.025344676502818526	0.12376785178923662	9436529.165955126	1361391.992173552	49438.94233633935	34504.03963516633	336993.12462877954	-4538.031009742699
bottlegrowth	0.04104250529718146	0.04477848056530379	0.14735769537109464	5484863.640979954	791291.9366511805	32476.603501623053	35432.850606816486	233205.91230129634	-4641.4002242945135
bottlegrowth	0.06659195501837929	0.043156426005813715	0.1969514374278093	5721135.015755895	825378.4055152064	54963.56165321025	35620.38208441351	325118.92677618633	-4620.940969606687
bottlegrowth	0.020310545263334603	0.04656583838498081	0.09564525748552168	5436595.308340673	784328.3465032519	15930.136382970684	36522.90702402966	150034.573308994	-5015.219232011004
bottlegrowth	0.09530962260561181	0.13527615504774212	0.22837390581071437	1755100.845053366	253205.40994384172	24132.91206344678	34252.65429449024	115651.01688255646	-5086.525161115162
bottlegrowth	0.020983468574107753	0.05538735465902962	0.10004250800955973	4744218.01083357	684440.2529243529	14361.93053809252	37909.33503163707	136946.2389704993	-5198.877166957478
bottlegrowth	0.19912080588049466	0.06740329230832455	0.37347621824482774	3524401.520412739	508459.4052233347	101244.8465255874	34271.83791718527	379794.9915876509	-4414.947129658831
