three_epoch	0.05638207190957218	0.06592165745548347	0.0007026803861765998	0.0036190693587322556	432989.05051182606	62466.592928287326	3521.995934428669	4117.901341429683	87.7880992839708	452.14186482233134	-6126.3942228279775
three_epoch	0.22063623960153247	0.03687253043530116	0.0007220014977932603	0.002334145523162308	434152.2235640544	62634.40192362523	13819.418910119663	2309.4888912257566	90.44426400448495	292.39561769195694	-6425.387745040411
three_epoch	0.012816635617230048	0.19184987233305417	0.0003940905642254017	0.0048500500592709795	419147.1569863776	60469.646522393705	775.0174253802222	11601.093965346145	47.66103423304147	586.5616254000615	-5928.01225738338
three_epoch	0.01836275338223348	0.06803933281825537	0.0009229784793204741	0.00019244122204867205	422517.26309802313	60955.84599176237	1119.3171671521375	4147.395092651837	112.5218680783397	23.460834987330795	-6007.456988086109
three_epoch	0.0792641281512155	0.38112698639113995	0.00018897167496052892	0.04883221247814825	436735.86672050314	63007.13972180987	4994.205997351079	24013.721283298884	23.813129455404972	6153.556069071588	-4678.070593297249
three_epoch	0.044006509376696756	0.022194476022093942	0.00010039757561187404	0.0019556233787431133	459027.7524956334	66223.15211905849	2914.2497646817633	1469.7881618139234	13.297287844259623	259.01508899618466	-11118.47891207086
three_epoch	0.015285531157394767	0.012055174163313517	0.003987834288986956	0.0038981086116047455	883212.7608285953	127419.60087566182	1947.6762792477343	1536.065480375999	1016.2565069219932	993.3908869213138	-134880.17405798397
three_epoch	0.35497259931099595	0.1677888160283415	0.04219603386531851	0.00021867741153500054	435738.1659029716	62863.203123969135	22314.714613930446	10547.74242391992	5305.155695802796	27.49352507989706	-4703.500933046045
three_epoch	0.05523103019827335	0.02256897999395441	0.004560584811797442	0.00018276497573365205	455711.79628012254	65744.76476298682	3631.1510880029023	1483.7922806430884	599.6691512665467	24.031680673043894	-9740.129188820021
three_epoch	0.2070317684257735	0.2372784157165131	0.011091024917909592	0.0003759959444869119	411010.36315711564	59295.76513376948	12276.107115803617	14069.605209639276	1315.3016172503042	44.589934431091514	-6954.823721212975
three_epoch	0.04259368839905928	0.008070014557636982	0.00012076964772118616	0.0003498713275152663	416074.18928838323	60026.31470592979	2556.7421443282433	484.41323351815225	14.498713762072393	42.00297282402561	-6316.754837937828
three_epoch	0.02413716873660544	0.011176498958124743	0.001161249354783708	0.00014527222561616909	430771.116696541	62146.61539394201	1500.0433421724995	694.5815822013719	144.33543405641285	18.05635426558006	-6284.303667250206
three_epoch	0.05013421145056498	0.08756122354494089	0.0007147459924314167	0.0059045590125080235	444054.7690874659	64063.025302053786	3211.749256656059	5609.436879438336	91.57758119535079	756.5278268315425	-7032.724874548207
three_epoch	0.24079673059613524	0.1279397572478047	0.013000047700288443	0.015905842073465203	504510.6293762984	72784.88930837874	17526.3633822592	9312.081069422313	1892.414065738276	2315.4099093474365	-18220.586383714282
